filename,Use_EWC,optimizer,scheduler,learned_percent,learning_rate,times,average_train_loss,mean_absolute_error,,,filename,optimizer_T_Test,EWC_T_Test
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,1,3.09366,420.10745,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,2,0.414941,65.25695,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,3,0.016001,39.66961,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,4,0.014292,46.49491,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,5,0.013859,47.68486,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,6,0.013712,47.06431,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,7,0.013611,46.23482,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,8,0.013511,46.43061,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,9,0.013462,46.30126,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,10,0.013418,46.46748,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,11,0.013394,46.52704,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,12,0.013377,46.24549,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,13,0.013363,46.37351,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,14,0.013357,46.25233,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,15,0.013349,46.28612,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,16,0.013345,46.30571,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,17,0.013341,46.28424,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,18,0.013339,46.30369,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,19,0.013338,46.29122,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,20,0.013336,46.29369,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,21,0.013336,46.28735,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,22,0.013335,46.29042,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,23,0.013335,46.29211,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,24,0.013335,46.28803,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,25,0.013335,46.28727,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,26,0.013334,46.28616,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,27,0.013334,46.28704,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,28,0.013334,46.28657,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,29,0.013334,46.28661,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,30,0.013334,46.28624,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,31,0.013334,46.28627,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,32,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,33,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,34,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,35,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,36,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,37,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,38,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,39,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,40,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,41,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,42,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,43,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,44,0.013334,46.28629,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,45,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,46,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,47,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,48,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,49,0.013334,46.28628,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,50,0.013334,46.28628,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,1,1.22879,273.07561,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,2,0.760937,216.02247,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,3,0.450101,182.97463,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,4,0.270464,140.47295,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,5,0.173684,123.18066,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,6,0.124862,110.17155,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,7,0.098079,103.81621,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,8,0.083029,98.94232,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,9,0.074125,95.53321,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,10,0.068441,92.58945,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,11,0.064723,91.16775,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,12,0.062332,90.10062,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,13,0.06069,89.19235,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,14,0.05958,88.62202,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,15,0.058821,88.37202,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,16,0.058294,88.10443,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,17,0.057924,87.91764,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,18,0.057671,87.77762,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,19,0.057495,87.68891,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,20,0.05737,87.62879,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,21,0.057283,87.59383,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,22,0.057222,87.56256,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,23,0.057181,87.54021,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,24,0.057151,87.52855,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,25,0.057131,87.51766,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,26,0.057116,87.51103,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,27,0.057106,87.50624,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,28,0.057099,87.50209,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,29,0.057094,87.49973,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,30,0.057091,87.49827,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,31,0.057088,87.497,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,32,0.057087,87.49672,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,33,0.057086,87.49658,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,34,0.057086,87.49667,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,35,0.057086,87.49669,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,36,0.057085,87.49676,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,37,0.057085,87.49677,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,38,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,39,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,40,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,41,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,42,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,43,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,44,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,45,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,46,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,47,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,48,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,49,0.057085,87.4968,,,,,
dataset/Stock_3.csv,Yes,SGD,StepLR:1,0.99,0.001,50,0.057085,87.4968,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,1,2.597605,880.01693,EWC parameters2,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,2,2.08612,707.0417,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,3,1.601849,527.67047,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,4,1.22907,376.83771,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,5,0.988852,257.71078,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,6,0.816814,165.3806,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,7,0.679777,126.51426,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,8,0.574902,94.55522,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,9,0.494768,80.67116,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,10,0.434847,72.40091,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,11,0.391059,69.41913,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,12,0.359985,67.95883,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,13,0.338213,67.63492,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,14,0.323146,67.79282,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,15,0.31272,67.93999,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,16,0.305525,68.04859,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,17,0.300536,68.11969,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,18,0.297059,68.17356,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,19,0.294647,68.21799,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,20,0.29297,68.26169,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,21,0.291797,68.29447,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,22,0.290983,68.32942,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,23,0.290412,68.35458,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,24,0.290013,68.37413,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,25,0.289733,68.38801,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,26,0.289537,68.39701,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,27,0.289399,68.40435,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,28,0.289302,68.4081,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,29,0.289235,68.41164,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,30,0.289188,68.41387,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,31,0.289154,68.41546,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,32,0.28913,68.41679,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,33,0.289114,68.41773,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,34,0.289103,68.41811,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,35,0.289097,68.41836,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,36,0.289094,68.41846,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,37,0.289093,68.41854,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,38,0.289092,68.41852,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,39,0.289092,68.41851,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,40,0.289092,68.41849,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,41,0.289092,68.41848,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,42,0.289092,68.41849,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,43,0.289092,68.41849,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,44,0.289092,68.41848,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,45,0.289092,68.41849,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,46,0.289092,68.41849,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,47,0.289092,68.41849,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,48,0.289092,68.41849,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,49,0.289092,68.41849,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,50,0.289092,68.41849,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,1,4.365671,829.33278,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,2,3.969873,791.47393,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,3,3.660096,757.55416,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,4,3.421445,725.26578,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,5,3.198208,697.16339,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,6,3.014132,672.18117,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,7,2.858784,650.49406,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,8,2.729812,632.9332,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,9,2.625204,619.1754,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,10,2.542461,607.49655,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,11,2.477936,598.89642,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,12,2.429738,592.18454,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,13,2.393857,587.36241,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,14,2.368154,584.02692,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,15,2.350107,581.61598,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,16,2.337393,579.95696,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,17,2.328626,578.79221,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,18,2.322549,577.9547,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,19,2.318313,577.38741,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,20,2.315388,577.00603,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,21,2.313375,576.73377,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,22,2.311987,576.53602,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,23,2.311007,576.41027,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,24,2.310344,576.31712,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,25,2.309878,576.25213,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,26,2.30955,576.21112,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,27,2.309327,576.18038,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,28,2.309171,576.15917,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,29,2.309063,576.1449,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,30,2.308989,576.13444,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,31,2.308936,576.12701,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,32,2.3089,576.12206,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,33,2.308874,576.11852,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,34,2.308855,576.11569,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,35,2.308842,576.11434,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,36,2.308836,576.11339,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,37,2.308832,576.11303,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,38,2.308831,576.11284,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,39,2.30883,576.11277,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,40,2.30883,576.11276,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,41,2.30883,576.11275,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,42,2.308829,576.11274,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,43,2.308829,576.11274,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,44,2.308829,576.11274,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,45,2.308829,576.11274,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,46,2.308829,576.11274,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,47,2.308829,576.11274,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,48,2.308829,576.11274,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,49,2.308829,576.11274,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,50,2.308829,576.11274,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,1,1.500643,349.35194,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,2,1.235882,317.3321,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,3,1.050175,285.91966,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,4,0.89477,255.14301,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,5,0.771986,231.63143,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,6,0.683172,213.22816,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,7,0.613612,200.35085,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,8,0.560692,191.00355,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,9,0.522036,183.7359,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,10,0.493991,178.68209,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,11,0.473981,175.17728,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,12,0.460085,172.69507,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,13,0.450296,170.846,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,14,0.443448,169.52349,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,15,0.438695,168.69328,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,16,0.435373,168.05822,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,17,0.433043,167.61869,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,18,0.431425,167.31003,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,19,0.430297,167.09402,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,20,0.42951,166.94418,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,21,0.42896,166.84549,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,22,0.428575,166.77214,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,23,0.428308,166.72085,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,24,0.42812,166.68676,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,25,0.427989,166.66144,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,26,0.427898,166.64444,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,27,0.427834,166.63231,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,28,0.427789,166.62352,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,29,0.427758,166.61753,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,30,0.427736,166.61376,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,31,0.427721,166.61095,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,32,0.42771,166.60897,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,33,0.427703,166.60729,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,34,0.427697,166.60611,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,35,0.427694,166.60554,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,36,0.427692,166.60522,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,37,0.427692,166.60509,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,38,0.427691,166.60506,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,39,0.427691,166.60504,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,40,0.427691,166.60504,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,41,0.427691,166.60504,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,42,0.427691,166.60504,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,43,0.427691,166.60504,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,44,0.427691,166.60504,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,45,0.427691,166.60504,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,46,0.427691,166.60504,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,47,0.427691,166.60504,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,48,0.427691,166.60504,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,49,0.427691,166.60504,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,50,0.427691,166.60504,,,,,
